dataset,item,difficulty,SE
quantshort,X6,0.097540078,0.07182472
quantshort,X7,0.802346259,0.075483072
quantshort,X8,0.863650801,0.075968084
quantshort,X9,0.597132035,0.074058386
quantshort,X10,0.788837475,0.075379912
quantshort,X11,0.393128796,0.072938361
quantshort,X12,0.597132035,0.074058386
quantshort,X13,0.121817903,0.071893802
quantshort,X14,-0.196680886,0.071302648
quantshort,X15,-1.536869226,0.076463765
quantshort,X16,-0.789866013,0.072022866
quantshort,X17,-1.024554196,0.072977376
quantshort,X18,-0.160877127,0.071335142
quantshort,X19,0.393128796,0.072938361
quantshort,X20,0.262553648,0.072372928
quantshort,X21,0.815895825,0.075587887
quantshort,X22,0.967843841,0.076856509
quantshort,X23,-0.49467599,0.071366135
quantshort,X24,1.177627141,0.07889635
RDatasets_gssabortion,X1,0.638459108,0.077776984
RDatasets_gssabortion,X2,-0.600298103,0.079463039
RDatasets_gssabortion,X3,-1.033917439,0.088948907
RDatasets_gssabortion,X4,0.55962744,0.07243022
RDatasets_gssabortion,X5,0.515970433,0.072343516
RDatasets_gssabortion,X6,-0.656689391,0.080828586
RDatasets_gssabortion,X7,0.576847952,0.072513403
roar_lexical,X1,0.018713792,0.258982565
roar_lexical,X2,0.5459499,0.235747916
roar_lexical,X3,0.991825705,0.222928335
roar_lexical,X4,2.02954179,0.21309116
roar_lexical,X5,2.817872423,0.223581604
roar_lexical,X6,-0.502371009,0.292650059
roar_lexical,X7,-1.397217267,0.384340252
roar_lexical,X8,-0.998354365,0.33730956
roar_lexical,X9,-0.116678558,0.266599407
roar_lexical,X10,-0.998354365,0.33730956
roar_lexical,X11,0.146152051,0.252466933
roar_lexical,X12,-0.047894051,0.262637589
roar_lexical,X13,-0.33848792,0.280748085
roar_lexical,X14,-0.683146347,0.307341197
roar_lexical,X15,0.849328593,0.226413716
roar_lexical,X16,0.5459499,0.235747916
roar_lexical,X17,0.437780961,0.239747998
roar_lexical,X18,-0.998354365,0.33730956
roar_lexical,X19,-0.418575141,0.286403126
roar_lexical,X20,-0.590364708,0.299588089
roar_lexical,X21,-0.886130536,0.325967158
roar_lexical,X22,1.566784897,0.214205481
roar_lexical,X23,0.018713792,0.258982565
roar_lexical,X24,0.26692882,0.246843147
roar_lexical,X25,-0.261699217,0.27560452
roar_lexical,X26,0.437780961,0.239747998
roar_lexical,X27,0.492382624,0.237682637
roar_lexical,X28,-0.590364708,0.299588089
roar_lexical,X29,0.207303944,0.249554359
roar_lexical,X30,0.018713792,0.258982565
roar_lexical,X31,-0.502371009,0.292650059
roar_lexical,X32,0.207303944,0.249554359
roar_lexical,X33,-0.683146347,0.307341197
roar_lexical,X34,2.369449093,0.215629771
roar_lexical,X35,-0.998354365,0.33730956
roar_lexical,X36,0.598555788,0.233934263
roar_lexical,X37,0.207303944,0.249554359
roar_lexical,X38,0.849328593,0.226413716
roar_lexical,X39,-0.116678558,0.266599407
roar_lexical,X40,-0.781436962,0.316066618
roar_lexical,X41,-0.683146347,0.307341197
roar_lexical,X42,-0.886130536,0.325967158
roar_lexical,X43,1.08420591,0.220959437
roar_lexical,X44,0.146152051,0.252466933
roar_lexical,X45,0.083338962,0.255601658
roar_lexical,X46,1.263903303,0.217762927
roar_lexical,X47,-0.418575141,0.286403126
roar_lexical,X48,0.5459499,0.235747916
roar_lexical,X49,0.207303944,0.249554359
roar_lexical,X50,-0.502371009,0.292650059
roar_lexical,X51,-0.33848792,0.280748085
roar_lexical,X52,-0.33848792,0.280748085
roar_lexical,X53,-0.781436962,0.316066618
roar_lexical,X54,0.437780961,0.239747998
roar_lexical,X55,0.382064934,0.241954791
roar_lexical,X56,-0.781436962,0.316066618
roar_lexical,X57,1.819848822,0.212951269
roar_lexical,X58,0.5459499,0.235747916
roar_lexical,X59,-0.116678558,0.266599407
roar_lexical,X60,0.146152051,0.252466933
roar_lexical,X61,-0.418575141,0.286403126
roar_lexical,X62,0.018713792,0.258982565
roar_lexical,X63,-0.590364708,0.299588089
roar_lexical,X64,0.382064934,0.241954791
roar_lexical,X65,-0.116678558,0.266599407
roar_lexical,X66,0.207303944,0.249554359
roar_lexical,X67,-0.261699217,0.27560452
roar_lexical,X68,-0.781436962,0.316066618
roar_lexical,X69,-0.590364708,0.299588089
roar_lexical,X70,-0.998354365,0.33730956
roar_lexical,X71,0.146152051,0.252466933
roar_lexical,X72,-1.119558273,0.350452789
roar_lexical,X73,-0.33848792,0.280748085
roar_lexical,X74,1.566784897,0.214205481
roar_lexical,X75,0.598555788,0.233934263
roar_lexical,X76,1.861781206,0.212893508
roar_lexical,X77,-0.502371009,0.292650059
roar_lexical,X78,-0.33848792,0.280748085
roar_lexical,X79,-0.683146347,0.307341197
roar_lexical,X80,-0.502371009,0.292650059
roar_lexical,X81,0.9448876,0.22401557
roar_lexical,X82,-0.047894051,0.262637589
roar_lexical,X83,1.174816403,0.219244414
roar_lexical,X84,-0.781436962,0.316066618
roar_lexical,X85,0.598555788,0.233934263
roar_lexical,X86,0.146152051,0.252466933
roar_lexical,X87,1.566784897,0.214205481
roar_lexical,X88,-0.418575141,0.286403126
roar_lexical,X89,1.609238444,0.213886578
roar_lexical,X90,-0.683146347,0.307341197
roar_lexical,X91,0.083338962,0.255601658
roar_lexical,X92,1.08420591,0.220959437
roar_lexical,X93,-0.261699217,0.27560452
roar_lexical,X94,0.146152051,0.252466933
roar_lexical,X95,1.08420591,0.220959437
roar_lexical,X96,1.038253422,0.221910713
roar_lexical,X97,0.083338962,0.255601658
roar_lexical,X98,0.26692882,0.246843147
roar_lexical,X99,-1.559880571,0.406849407
roar_lexical,X100,-0.502371009,0.292650059
roar_lexical,X101,-0.187861702,0.270906499
roar_lexical,X102,-0.502371009,0.292650059
roar_lexical,X103,1.263903303,0.217762927
roar_lexical,X104,0.492382624,0.237682637
roar_lexical,X105,0.382064934,0.241954791
roar_lexical,X106,-0.261699217,0.27560452
roar_lexical,X107,0.146152051,0.252466933
roar_lexical,X108,-0.781436962,0.316066618
roar_lexical,X109,-0.187861702,0.270906499
roar_lexical,X110,-0.33848792,0.280748085
roar_lexical,X111,-0.261699217,0.27560452
roar_lexical,X112,-0.261699217,0.27560452
roar_lexical,X113,0.083338962,0.255601658
roar_lexical,X114,-0.047894051,0.262637589
roar_lexical,X115,0.325146591,0.244315222
roar_lexical,X116,0.701145489,0.230637006
roar_lexical,X117,-0.590364708,0.299588089
roar_lexical,X118,-0.998354365,0.33730956
roar_lexical,X119,-0.187861702,0.270906499
roar_lexical,X120,0.9448876,0.22401557
roar_lexical,X121,0.897401797,0.225176029
roar_lexical,X122,-0.781436962,0.316066618
roar_lexical,X123,-1.119558273,0.350452789
roar_lexical,X124,0.207303944,0.249554359
roar_lexical,X125,1.038253422,0.221910713
roar_lexical,X126,-0.047894051,0.262637589
roar_lexical,X127,-0.683146347,0.307341197
roar_lexical,X128,-0.418575141,0.286403126
roar_lexical,X129,0.437780961,0.239747998
roar_lexical,X130,-0.886130536,0.325967158
roar_lexical,X131,-0.886130536,0.325967158
roar_lexical,X132,-0.33848792,0.280748085
roar_lexical,X133,-0.998354365,0.33730956
roar_lexical,X134,0.018713792,0.258982565
roar_lexical,X135,-0.781436962,0.316066618
roar_lexical,X136,-1.119558273,0.350452789
roar_lexical,X137,-0.683146347,0.307341197
roar_lexical,X138,-0.781436962,0.316066618
roar_lexical,X139,-0.047894051,0.262637589
roar_lexical,X140,-0.590364708,0.299588089
roar_lexical,X141,-0.047894051,0.262637589
roar_lexical,X142,-0.998354365,0.33730956
roar_lexical,X143,-0.502371009,0.292650059
roar_lexical,X144,-0.998354365,0.33730956
roar_lexical,X145,1.174816403,0.219244414
roar_lexical,X146,0.325146591,0.244315222
roar_lexical,X147,1.174816403,0.219244414
roar_lexical,X148,-0.116678558,0.266599407
roar_lexical,X149,0.598555788,0.233934263
roar_lexical,X150,-0.781436962,0.316066618
roar_lexical,X151,-1.119558273,0.350452789
roar_lexical,X152,-0.781436962,0.316066618
roar_lexical,X153,1.307946048,0.217104459
roar_lexical,X154,0.26692882,0.246843147
roar_lexical,X155,-0.998354365,0.33730956
roar_lexical,X156,1.038253422,0.221910713
roar_lexical,X157,0.701145489,0.230637006
roar_lexical,X158,-0.047894051,0.262637589
roar_lexical,X159,0.897401797,0.225176029
roar_lexical,X160,-0.998354365,0.33730956
roar_lexical,X161,-0.886130536,0.325967158
roar_lexical,X162,-0.502371009,0.292650059
roar_lexical,X163,0.650267159,0.232233159
roar_lexical,X164,0.701145489,0.230637006
roar_lexical,X165,0.492382624,0.237682637
roar_lexical,X166,0.80062561,0.227733067
roar_lexical,X167,-0.502371009,0.292650059
roar_lexical,X168,1.438382858,0.215437569
roar_lexical,X169,-0.261699217,0.27560452
roar_lexical,X170,0.083338962,0.255601658
roar_lexical,X171,-0.261699217,0.27560452
roar_lexical,X172,-0.33848792,0.280748085
roar_lexical,X173,-0.502371009,0.292650059
roar_lexical,X174,-0.502371009,0.292650059
roar_lexical,X175,-0.418575141,0.286403126
roar_lexical,X176,-1.251650998,0.365893235
roar_lexical,X177,0.492382624,0.237682637
roar_lexical,X178,0.083338962,0.255601658
roar_lexical,X179,0.26692882,0.246843147
roar_lexical,X180,0.083338962,0.255601658
roar_lexical,X181,-0.590364708,0.299588089
roar_lexical,X182,-0.683146347,0.307341197
roar_lexical,X183,0.849328593,0.226413716
roar_lexical,X184,1.219535853,0.218475594
roar_lexical,X185,-0.116678558,0.266599407
roar_lexical,X186,-0.187861702,0.270906499
roar_lexical,X187,0.751247481,0.229139007
roar_lexical,X188,-0.33848792,0.280748085
roar_lexical,X189,0.80062561,0.227733067
roar_lexical,X190,-0.886130536,0.325967158
roar_lexical,X191,0.5459499,0.235747916
roar_lexical,X192,0.80062561,0.227733067
roar_lexical,X193,-0.683146347,0.307341197
roar_lexical,X194,0.207303944,0.249554359
roar_lexical,X195,0.325146591,0.244315222
roar_lexical,X196,-0.998354365,0.33730956
roar_lexical,X197,-0.261699217,0.27560452
roar_lexical,X198,-0.502371009,0.292650059
roar_lexical,X199,-1.119558273,0.350452789
roar_lexical,X200,-0.502371009,0.292650059
roar_lexical,X201,-0.187861702,0.270906499
roar_lexical,X202,2.588951677,0.218843589
roar_lexical,X203,-0.683146347,0.307341197
roar_lexical,X204,0.382064934,0.241954791
roar_lexical,X205,0.146152051,0.252466933
roar_lexical,X206,2.11372057,0.213450642
roar_lexical,X207,0.80062561,0.227733067
roar_lexical,X208,-0.590364708,0.299588089
roar_lexical,X209,-0.590364708,0.299588089
roar_lexical,X210,-1.119558273,0.350452789
roar_lexical,X211,0.207303944,0.249554359
roar_lexical,X212,-0.047894051,0.262637589
roar_lexical,X213,0.26692882,0.246843147
roar_lexical,X214,1.481378994,0.214980081
roar_lexical,X215,-0.418575141,0.286403126
roar_lexical,X216,-0.116678558,0.266599407
roar_lexical,X217,-0.187861702,0.270906499
roar_lexical,X218,-0.418575141,0.286403126
roar_lexical,X219,-0.261699217,0.27560452
roar_lexical,X220,0.751247481,0.229139006
roar_lexical,X221,2.724922156,0.221482333
roar_lexical,X222,-0.886130536,0.325967158
roar_lexical,X223,-0.781436962,0.316066618
roar_lexical,X224,0.437780961,0.239747998
roar_lexical,X225,-0.502371009,0.292650059
roar_lexical,X226,-0.187861702,0.270906499
roar_lexical,X227,-0.502371009,0.292650059
roar_lexical,X228,0.650267159,0.232233159
roar_lexical,X229,0.701145489,0.230637006
roar_lexical,X230,0.701145489,0.230637006
roar_lexical,X231,-0.187861702,0.270906499
roar_lexical,X232,-0.998354365,0.33730956
roar_lexical,X233,0.325146591,0.244315222
roar_lexical,X234,-0.502371009,0.292650059
roar_lexical,X235,0.598555788,0.233934263
roar_lexical,X236,-0.683146347,0.307341197
roar_lexical,X237,-0.998354365,0.33730956
roar_lexical,X238,-0.683146347,0.307341197
roar_lexical,X239,-0.781436962,0.316066618
roar_lexical,X240,0.437780961,0.239747998
roar_lexical,X241,-1.397217267,0.384340252
roar_lexical,X242,1.524172288,0.214569705
roar_lexical,X243,-0.590364708,0.299588089
roar_lexical,X244,-0.33848792,0.280748085
roar_lexical,X245,-0.886130536,0.325967158
roar_lexical,X246,0.018713792,0.258982565
roar_lexical,X247,1.038253422,0.221910713
roar_lexical,X248,0.26692882,0.246843147
roar_lexical,X249,-0.33848792,0.280748085
roar_lexical,X250,-0.781436962,0.316066618
roar_lexical,X251,0.598555788,0.233934263
roar_lexical,X252,0.207303944,0.249554359
roar_lexical,X253,-0.683146347,0.307341197
roar_lexical,X254,0.5459499,0.235747916
roar_lexical,X255,-0.502371009,0.292650059
roar_lexical,X256,-0.886130536,0.325967158
roar_lexical,X257,-1.251650998,0.365893235
roar_lexical,X258,0.437780961,0.239747998
roar_lexical,X259,-0.418575141,0.286403126
roar_lexical,X260,-0.33848792,0.280748085
roar_lexical,X261,-0.998354365,0.33730956
roar_lexical,X262,-0.187861702,0.270906499
roar_lexical,X263,-0.886130536,0.325967158
roar_lexical,X264,1.609238444,0.213886578
roar_lexical,X265,-0.683146347,0.307341197
roar_lexical,X266,0.437780961,0.239747998
roar_lexical,X267,-1.559880571,0.406849407
roar_lexical,X268,-0.886130536,0.325967158
roar_lexical,X269,1.08420591,0.220959437
roar_lexical,X270,0.650267159,0.232233159
roar_lexical,X271,-0.116678558,0.266599407
roar_lexical,X272,-1.119558273,0.350452789
roar_lexical,X273,0.018713792,0.258982565
roar_lexical,X274,1.129716404,0.22007156
roar_lexical,X275,0.26692882,0.246843147
roar_lexical,X276,0.146152051,0.252466933
roar_lexical,X277,-0.418575141,0.286403126
roar_lexical,X278,-1.119558273,0.350452789
roar_lexical,X279,0.650267159,0.232233159
roar_lexical,X280,-0.998354365,0.33730956
roar_lexical,X281,-0.683146347,0.307341197
roar_lexical,X282,-0.116678558,0.266599407
roar_lexical,X283,0.650267159,0.232233159
roar_lexical,X284,-1.559880571,0.406849407
roar_lexical,X285,-0.590364708,0.299588089
roar_lexical,X286,-0.418575141,0.286403126
roar_lexical,X287,-1.397217267,0.384340252
roar_lexical,X288,-0.116678558,0.266599407
roar_lexical,X289,-0.998354365,0.33730956
roar_lexical,X290,0.018713792,0.258982565
roar_lexical,X291,4.180019877,0.287047445
roar_lexical,X292,-0.590364708,0.299588089
roar_lexical,X293,0.5459499,0.235747916
roar_lexical,X294,-1.251650998,0.365893235
roar_lexical,X295,-1.119558273,0.350452789
roar_lexical,X296,-0.998354365,0.33730956
roar_lexical,X297,0.146152051,0.252466933
roar_lexical,X298,-0.418575141,0.286403126
roar_lexical,X299,0.018713792,0.258982565
roar_lexical,X300,-0.047894051,0.262637589
roar_lexical,X301,-0.418575141,0.286403126
roar_lexical,X302,0.083338962,0.255601658
roar_lexical,X303,-0.502371009,0.292650059
roar_lexical,X304,-0.261699217,0.27560452
roar_lexical,X305,-0.418575141,0.286403126
roar_lexical,X306,-0.683146347,0.307341197
roar_lexical,X307,-0.590364708,0.299588089
roar_lexical,X308,-0.886130536,0.325967158
roar_lexical,X309,-0.502371009,0.292650059
roar_lexical,X310,-0.33848792,0.280748085
roar_lexical,X311,-0.998354365,0.33730956
roar_lexical,X312,-0.998354365,0.33730956
roar_lexical,X313,-0.590364708,0.299588089
roar_lexical,X314,-1.119558273,0.350452789
roar_lexical,X315,-0.886130536,0.325967158
roar_lexical,X316,-0.502371009,0.292650059
roar_lexical,X317,1.129716404,0.22007156
roar_lexical,X318,1.129716404,0.22007156
roar_lexical,X319,0.492382624,0.237682637
roar_lexical,X320,-0.418575141,0.286403126
roar_lexical,X321,-0.590364708,0.299588089
roar_lexical,X322,-0.683146347,0.307341197
roar_lexical,X323,0.9448876,0.22401557
roar_lexical,X324,0.083338962,0.255601658
roar_lexical,X325,-1.251650998,0.365893235
roar_lexical,X326,1.307946048,0.217104459
roar_lexical,X327,-0.261699217,0.27560452
roar_lexical,X328,-0.261699217,0.27560452
roar_lexical,X329,-0.116678558,0.266599407
roar_lexical,X330,-0.683146347,0.307341197
roar_lexical,X331,-0.886130536,0.325967158
roar_lexical,X332,-1.559880571,0.406849407
roar_lexical,X333,-1.397217267,0.384340252
roar_lexical,X334,1.038253422,0.221910713
roar_lexical,X335,-0.418575141,0.286403126
roar_lexical,X336,2.155955866,0.213697158
roar_lexical,X337,-0.502371009,0.292650059
roar_lexical,X338,-0.418575141,0.286403126
roar_lexical,X339,1.735854478,0.213195332
roar_lexical,X340,-0.998354365,0.33730956
roar_lexical,X341,-0.33848792,0.280748085
roar_lexical,X342,0.751247481,0.229139006
roar_lexical,X343,0.083338962,0.255601658
roar_lexical,X344,0.849328593,0.226413716
roar_lexical,X345,1.263903303,0.217762927
roar_lexical,X346,-0.047894051,0.262637589
roar_lexical,X347,-0.33848792,0.280748085
roar_lexical,X348,1.438382858,0.215437569
roar_lexical,X349,-0.502371009,0.292650059
roar_lexical,X350,1.903696849,0.212878502
roar_lexical,X351,-0.886130536,0.325967158
roar_lexical,X352,-0.418575141,0.286403126
roar_lexical,X353,1.438382858,0.215437569
roar_lexical,X354,1.038253422,0.221910713
roar_lexical,X355,0.751247481,0.229139006
roar_lexical,X356,0.018713792,0.258982565
roar_lexical,X357,2.544417438,0.218088475
roar_lexical,X358,-0.886130536,0.325967158
roar_lexical,X359,-0.418575141,0.286403126
roar_lexical,X360,0.991825705,0.222928335
roar_lexical,X361,-0.590364708,0.299588089
roar_lexical,X362,0.437780961,0.239747998
roar_lexical,X363,0.207303944,0.249554359
roar_lexical,X364,0.083338962,0.255601658
roar_lexical,X365,1.307946048,0.217104459
roar_lexical,X366,0.991825705,0.222928335
roar_lexical,X367,0.207303944,0.249554359
roar_lexical,X368,1.566784897,0.214205481
roar_lexical,X369,-0.33848792,0.280748085
roar_lexical,X370,-0.33848792,0.280748085
roar_lexical,X371,0.897401797,0.225176029
roar_lexical,X372,-0.781436962,0.316066618
roar_lexical,X373,0.018713792,0.258982565
roar_lexical,X374,0.083338962,0.255601658
roar_lexical,X375,1.945615563,0.212906314
roar_lexical,X376,-0.502371009,0.292650059
roar_lexical,X377,0.492382624,0.237682637
roar_lexical,X378,-0.116678558,0.266599407
roar_lexical,X379,1.038253422,0.221910713
roar_lexical,X380,0.80062561,0.227733067
roar_lexical,X381,-0.502371009,0.292650059
roar_lexical,X382,0.991825705,0.222928335
roar_lexical,X383,-0.116678558,0.266599407
roar_lexical,X384,2.155955866,0.213697158
roar_lexical,X385,0.207303944,0.249554359
roar_lexical,X386,-0.998354365,0.33730956
roar_lexical,X387,0.26692882,0.246843147
roar_lexical,X388,-0.683146347,0.307341197
roar_lexical,X389,0.650267159,0.232233159
roar_lexical,X390,-0.261699217,0.27560452
roar_lexical,X391,1.819848822,0.212951269
roar_lexical,X392,1.263903303,0.217762927
roar_lexical,X393,-0.683146347,0.307341197
roar_lexical,X394,-0.502371009,0.292650059
roar_lexical,X395,-0.502371009,0.292650059
roar_lexical,X396,1.219535853,0.218475594
roar_lexical,X397,2.198316399,0.213989103
roar_lexical,X398,-0.886130536,0.325967158
roar_lexical,X399,2.071589443,0.213248842
roar_lexical,X400,-0.886130536,0.325967158
roar_lexical,X401,-0.187861702,0.270906499
roar_lexical,X402,0.26692882,0.246843147
roar_lexical,X403,1.263903303,0.217762927
roar_lexical,X404,0.650267159,0.232233159
roar_lexical,X405,-0.590364708,0.299588089
roar_lexical,X406,-0.590364708,0.299588089
roar_lexical,X407,-0.116678558,0.266599407
roar_lexical,X408,-0.33848792,0.280748085
roar_lexical,X409,2.369449093,0.215629771
roar_lexical,X410,0.018713792,0.258982565
roar_lexical,X411,-0.418575141,0.286403126
roar_lexical,X412,0.80062561,0.227733067
roar_lexical,X413,0.018713792,0.258982565
roar_lexical,X414,-1.960644826,0.471781968
roar_lexical,X415,-0.418575141,0.286403126
roar_lexical,X416,1.08420591,0.220959437
roar_lexical,X417,1.819848822,0.212951269
roar_lexical,X418,-0.33848792,0.280748085
roar_lexical,X419,-0.590364708,0.299588089
roar_lexical,X420,0.492382624,0.237682637
roar_lexical,X421,0.207303944,0.249554359
roar_lexical,X422,-0.590364708,0.299588089
roar_lexical,X423,0.991825705,0.222928335
roar_lexical,X424,1.08420591,0.220959437
roar_lexical,X425,-0.590364708,0.299588089
roar_lexical,X426,0.018713792,0.258982565
roar_lexical,X427,0.650267159,0.232233159
roar_lexical,X428,-0.781436962,0.316066618
roar_lexical,X429,0.437780961,0.239747998
roar_lexical,X430,1.524172288,0.214569705
roar_lexical,X431,1.307946048,0.217104459
roar_lexical,X432,-0.502371009,0.292650059
roar_lexical,X433,-0.502371009,0.292650059
roar_lexical,X434,-0.781436962,0.316066618
roar_lexical,X435,-0.187861702,0.270906499
roar_lexical,X436,-0.683146347,0.307341197
roar_lexical,X437,-0.998354365,0.33730956
roar_lexical,X438,-0.781436962,0.316066618
roar_lexical,X439,0.325146591,0.244315222
roar_lexical,X440,-0.683146347,0.307341197
roar_lexical,X441,-0.590364708,0.299588089
roar_lexical,X442,0.382064934,0.241954791
roar_lexical,X443,-1.397217267,0.384340252
roar_lexical,X444,1.35169026,0.216498432
roar_lexical,X445,0.437780961,0.239747998
roar_lexical,X446,-0.418575141,0.286403126
roar_lexical,X447,-0.261699217,0.27560452
roar_lexical,X448,0.018713792,0.258982565
roar_lexical,X449,-0.590364708,0.299588089
roar_lexical,X450,1.038253422,0.221910713
roar_lexical,X451,-0.261699217,0.27560452
roar_lexical,X452,0.701145489,0.230637006
roar_lexical,X453,-0.261699217,0.27560452
roar_lexical,X454,-0.998354365,0.337309561
roar_lexical,X455,-0.683146347,0.307341197
roar_lexical,X456,-1.119558273,0.350452789
roar_lexical,X457,-0.33848792,0.280748085
roar_lexical,X458,-0.418575141,0.286403126
roar_lexical,X459,1.08420591,0.220959437
roar_lexical,X460,-0.33848792,0.280748085
roar_lexical,X461,0.018713792,0.258982565
roar_lexical,X462,-0.781436962,0.316066618
roar_lexical,X463,-1.251650998,0.365893235
roar_lexical,X464,2.588951677,0.218843589
roar_lexical,X465,-0.418575141,0.286403126
roar_lexical,X466,0.650267159,0.232233159
roar_lexical,X467,-0.886130536,0.325967158
roar_lexical,X468,0.018713792,0.258982565
roar_lexical,X469,-0.502371009,0.292650059
roar_lexical,X470,-0.781436962,0.316066618
roar_lexical,X471,1.174816403,0.219244414
roar_lexical,X472,0.650267159,0.232233159
roar_lexical,X473,0.849328593,0.226413716
roar_lexical,X474,0.083338962,0.255601658
roar_lexical,X475,-0.418575141,0.286403126
roar_lexical,X476,-0.047894051,0.262637589
roar_lexical,X477,0.598555788,0.233934263
roar_lexical,X478,-0.418575141,0.286403126
roar_lexical,X479,-1.397217267,0.384340252
roar_lexical,X480,-0.047894051,0.262637589
roar_lexical,X481,-0.33848792,0.280748085
roar_lexical,X482,0.897401797,0.225176029
roar_lexical,X483,-0.590364708,0.299588089
roar_lexical,X484,-0.998354365,0.33730956
roar_lexical,X485,-0.886130536,0.325967158
roar_lexical,X486,-0.047894051,0.262637589
roar_lexical,X487,0.5459499,0.235747916
roar_lexical,X488,-0.590364708,0.299588089
roar_lexical,X489,-0.418575141,0.286403126
roar_lexical,X490,0.598555788,0.233934263
roar_lexical,X491,-0.683146347,0.307341197
roar_lexical,X492,-1.119558273,0.350452789
roar_lexical,X493,1.038253422,0.221910713
roar_lexical,X494,-0.683146347,0.307341197
roar_lexical,X495,2.961504084,0.227312958
roar_lexical,X496,-0.418575141,0.286403126
roar_lexical,X497,-0.418575141,0.286403126
roar_lexical,X498,-1.119558273,0.350452789
roar_lexical,X499,-0.781436962,0.316066618
roar_lexical,X500,-0.781436962,0.316066618
spidersBAT_grill2024,X1,-0.600745732,0.467073732
spidersBAT_grill2024,X2,-0.221752302,0.476537664
spidersBAT_grill2024,X3,-0.491946134,0.468782044
spidersBAT_grill2024,X4,-0.43785142,0.469911455
spidersBAT_grill2024,X5,0.301639094,0.514364277
spidersBAT_grill2024,X6,0.596596592,0.55891467
spidersBAT_grill2024,X7,-0.992466676,0.467262491
spidersBAT_grill2024,X8,0.056628871,0.491724034
spidersBAT_grill2024,X9,0.368944199,0.522621964
spidersBAT_grill2024,X10,-0.600745732,0.467073732
spidersBAT_grill2024,X11,0.896498122,0.632187706
spidersBAT_grill2024,X12,0.685325463,0.577187325
spidersBAT_grill2024,X13,0.439875656,0.532460168
tdri,X1,-2.752323419,0.220795726
tdri,X2,-2.182021342,0.162278196
tdri,X3,-1.884765989,0.128349257
tdri,X4,-1.928519458,0.132266301
tdri,X5,-2.010365556,0.146689316
tdri,X6,-2.010365556,0.146689316
tdri,X7,-2.096249989,0.154002827
tdri,X8,-2.027326173,0.138606175
tdri,X9,-0.647318727,0.121055691
tdri,X10,-0.779027697,0.125776564
tdri,X11,-0.876592208,0.129475347
tdri,X12,-2.613838375,0.186772637
tdri,X13,-0.827720173,0.127520291
tdri,X14,-0.435277927,0.116609328
tdri,X15,-0.601956488,0.121127998
tdri,X16,-0.62859413,0.122225618
tdri,X17,-0.62645251,0.121901765
tdri,X18,0.277587686,0.081221434
tdri,X19,0.220827801,0.084676508
tdri,X20,0.189622955,0.081876947
tdri,X21,0.124122933,0.084210219
tdri,X22,0.20130141,0.082439105
tdri,X23,-2.679415215,0.194785574
tdri,X24,0.071377465,0.085987811
tdri,X25,0.204964221,0.082030411
tdri,X26,0.085467652,0.084910446
tdri,X27,0.884950705,0.089440255
tdri,X28,0.812156987,0.085299497
tdri,X29,0.93736686,0.090359458
tdri,X30,0.793042644,0.085794366
tdri,X31,0.968798052,0.088983058
tdri,X32,0.908948356,0.09090595
tdri,X33,0.924556469,0.090359351
tdri,X34,-2.753876866,0.218661662
tdri,X35,0.99440549,0.08923226
tdri,X36,1.950484002,0.125172296
tdri,X37,1.61838827,0.109998032
tdri,X38,1.899197817,0.121116768
tdri,X39,1.642645337,0.111309064
tdri,X40,1.843093988,0.122617428
tdri,X41,1.756526518,0.114574652
tdri,X42,1.699172105,0.112630299
tdri,X43,1.801726578,0.119708184
tdri,X44,2.378023204,0.195524227
tdri,X45,-2.901184756,0.242417403
tdri,X46,2.735748577,0.249293738
tdri,X47,2.484153251,0.21398008
tdri,X48,2.708615975,0.249872302
tdri,X49,2.839172246,0.274970428
tdri,X50,2.505771531,0.217082203
tdri,X51,2.463177399,0.211036647
tdri,X52,2.505771531,0.217082203
tdri,X53,-2.855697544,0.212303839
tdri,X54,-2.720553964,0.1952434
tdri,X55,-2.75196429,0.218853637
tdri,X56,-1.839757666,0.126536944
test_taking_patterns_over_time,X1,-1.69997213,0.109186288
test_taking_patterns_over_time,X2,3.391874454,0.067131511
test_taking_patterns_over_time,X3,3.443749977,0.067574744
test_taking_patterns_over_time,X4,6.873088637,0.101646522
test_taking_patterns_over_time,X5,4.142759396,0.108880901
test_taking_patterns_over_time,X6,5.58586893,0.108969777
test_taking_patterns_over_time,X7,7.0402352,0.167096049
test_taking_patterns_over_time,X8,8.021027538,0.280081586
test_taking_patterns_over_time,X9,0.650699997,0.068245627
test_taking_patterns_over_time,X10,-2.15459452,0.119783868
test_taking_patterns_over_time,X11,-3.841663464,0.191625853
test_taking_patterns_over_time,X12,1.824866098,0.062415105
test_taking_patterns_over_time,X13,0.137159058,0.072660211
test_taking_patterns_over_time,X14,-0.254465026,0.081700121
test_taking_patterns_over_time,X15,2.837677555,0.052870531
test_taking_patterns_over_time,X16,-0.502522596,0.08651522
test_taking_patterns_over_time,X17,-4.098123244,0.206580029
test_taking_patterns_over_time,X18,0.28679336,0.071516887
test_taking_patterns_over_time,X19,-0.052997131,0.082519249
test_taking_patterns_over_time,X20,1.280811987,0.063277218
test_taking_patterns_over_time,X21,1.190613867,0.06323711
test_taking_patterns_over_time,X22,2.978696883,0.063608839
test_taking_patterns_over_time,X23,3.387436753,0.065691323
test_taking_patterns_over_time,X24,2.127371913,0.065939119
